time,latitude,longitude,mag,place,type,satellite
2018-10-19,40.4681,44.9316,null,null,fire,Aqua
2018-10-19,40.5172,44.8172,null,null,fire,Aqua
2018-10-19,40.5188,44.8319,null,null,fire,Aqua
2018-10-19,40.1019,45.3885,null,null,fire,Aqua
2018-10-19,40.7599,43.898,null,null,fire,Aqua
2018-10-19,40.9273,44.0205,null,null,fire,Aqua
2018-10-19,39.9792,45.1959,null,null,fire,Aqua
2018-10-19,39.9893,45.1938,null,null,fire,Aqua
2018-10-19,39.9828,45.1325,null,null,fire,Aqua
2018-10-19,40.0011,45.2077,null,null,fire,Aqua
2018-10-19,39.9995,45.1921,null,null,fire,Aqua
2018-10-19,39.9928,45.1303,null,null,fire,Aqua
2018-10-19,40.0454,45.1461,null,null,fire,Aqua
2018-10-19,39.6032,46.0712,null,null,fire,Aqua
2018-10-19,39.6016,46.055,null,null,fire,Aqua
2018-10-19,39.5429,45.8553,null,null,fire,Aqua
2018-10-19,40.001,45.5048,null,null,fire,Aqua
2018-10-19,40.0113,45.503,null,null,fire,Aqua
2018-10-19,40.0527,45.4972,null,null,fire,Aqua
2018-10-19,40.0494,45.4661,null,null,fire,Aqua
2018-10-19,40.8343,44.0888,null,null,fire,Aqua
2018-10-20,40.0463,45.5985,null,null,fire,Terra
2018-10-20,40.0098,45.4611,null,null,fire,Terra
2018-10-20,40.4833,44.9269,null,null,fire,Terra
2018-10-20,40.2143,44.8001,null,null,fire,Terra
2018-10-21,39.5955,45.9776,null,null,fire,Aqua
2018-10-21,40.3367,44.8281,null,null,fire,Aqua
2018-10-21,40.089,45.3856,null,null,fire,Aqua
2018-10-21,40.3352,44.8164,null,null,fire,Aqua
2018-10-21,40.0694,45.3773,null,null,fire,Aqua
2018-10-21,40.0964,45.17,null,null,fire,Aqua
2018-10-29,40.5928,44.7559,null,null,fire,Aqua
2018-10-30,40.2815,45.6601,null,null,fire,Terra
2018-10-30,39.6121,45.986,null,null,fire,Aqua
2018-10-31,39.5815,46.0219,null,null,fire,Aqua
2018-10-31,39.5834,46.0184,null,null,fire,Aqua
2018-10-31,40.0561,45.1787,null,null,fire,Aqua
2018-11-01,40.8822,44.3496,null,null,fire,Terra
2018-11-01,40.8797,44.3639,null,null,fire,Terra
2018-11-01,40.4363,44.9049,null,null,fire,Aqua
2018-11-01,40.4227,44.7155,null,null,fire,Aqua
2018-11-01,40.8779,44.3637,null,null,fire,Aqua
2018-11-01,40.8753,44.349,null,null,fire,Aqua
2018-11-01,40.8878,44.3616,null,null,fire,Aqua
2018-11-01,40.453,44.9423,null,null,fire,Aqua
2018-11-01,40.435,44.9108,null,null,fire,Aqua
2018-11-03,39.8476,45.5138,null,null,fire,Terra
2018-11-03,39.8469,45.504,null,null,fire,Aqua
2018-11-03,39.9673,45.0546,null,null,fire,Aqua
2018-11-04,39.0247,46.2711,null,null,fire,Aqua
2018-11-04,39.0306,46.2771,null,null,fire,Aqua
2018-11-04,40.9252,44.009,null,null,fire,Aqua
2018-11-04,40.3769,44.5525,null,null,fire,Aqua
2018-11-04,40.9268,44.0231,null,null,fire,Aqua
2018-11-04,40.2194,45.9583,null,null,fire,Aqua
2018-11-10,41.2514,44.8543,null,null,fire,Terra
2018-11-10,40.916,44.1754,null,null,fire,Terra
2018-11-10,40.914,44.1875,null,null,fire,Terra
2018-11-10,41.0267,43.9461,null,null,fire,Aqua
2018-11-10,40.373,44.7283,null,null,fire,Aqua
2018-11-10,40.22,45.8444,null,null,fire,Aqua
2018-11-10,41.0196,43.9679,null,null,fire,Aqua
2018-11-10,41.0159,43.9491,null,null,fire,Aqua
2018-11-11,40.591,45.2569,null,null,fire,Aqua
2018-11-11,40.7402,44.0974,null,null,fire,Aqua
2018-11-19,40.6312,44.6827,null,null,fire,Aqua
2018-11-19,40.6275,44.6762,null,null,fire,Aqua
2018-11-20,39.5631,46.0894,null,null,fire,Aqua
2018-11-29,39.5738,46.1109,null,null,fire,Aqua
2018-11-29,39.5754,46.1038,null,null,fire,Aqua
2018-11-29,39.5769,46.1174,null,null,fire,Aqua
2019-01-12,41.0099,45.1699,null,null,fire,Aqua
2019-01-13,40.8566,45.3845,null,null,fire,Terra
2019-01-14,41.1614,44.2576,null,null,fire,Terra
2019-01-14,41.1518,44.2206,null,null,fire,Terra
2019-01-14,41.1415,44.2318,null,null,fire,Terra
2019-01-14,41.151,44.2689,null,null,fire,Terra
2019-01-16,40.9098,45.4338,null,null,fire,Aqua
2019-01-27,41.037,44.3246,null,null,fire,Terra
2019-01-27,41.0613,44.3549,null,null,fire,Terra
2019-02-06,41.0522,44.3539,null,null,fire,Aqua
2019-02-06,41.1989,44.3257,null,null,fire,Aqua
2019-02-12,39.8923,44.5782,null,null,fire,Aqua
2019-02-12,40.9922,44.3102,null,null,fire,Aqua
2019-02-12,41.0013,44.307,null,null,fire,Aqua
2019-02-13,41.1366,44.0872,null,null,fire,Aqua
2019-02-14,40.8568,44.4283,null,null,fire,Aqua
2019-02-17,40.043,44.338,null,null,fire,Terra
2019-02-17,40.0952,44.1153,null,null,fire,Terra
2019-02-17,40.0758,44.1376,null,null,fire,Terra
2019-02-17,40.0497,44.3356,null,null,fire,Terra
2019-02-17,40.0876,44.1071,null,null,fire,Terra
2019-02-17,40.0813,44.1346,null,null,fire,Terra
2019-02-17,39.7259,44.8108,null,null,fire,Terra
2019-02-17,39.736,44.8098,null,null,fire,Terra
2019-02-17,40.0396,44.3386,null,null,fire,Aqua
2019-02-17,40.038,44.3263,null,null,fire,Aqua
2019-02-17,40.0591,44.2714,null,null,fire,Aqua
2019-02-17,40.106,44.2178,null,null,fire,Aqua
2019-02-17,40.2244,44.2732,null,null,fire,Aqua
2019-02-18,41.1389,44.2229,null,null,fire,Terra
2019-02-19,39.8922,44.5631,null,null,fire,Terra
2019-02-19,39.8881,44.5827,null,null,fire,Terra
2019-02-19,39.7979,44.7342,null,null,fire,Aqua
2019-02-19,39.9263,44.5437,null,null,fire,Aqua
2019-02-19,40.0773,44.3213,null,null,fire,Aqua
2019-02-19,40.0917,44.3541,null,null,fire,Aqua
2019-02-19,40.0898,44.3424,null,null,fire,Aqua
2019-02-19,40.0584,44.0805,null,null,fire,Aqua
2019-02-19,40.0692,44.09,null,null,fire,Aqua
2019-02-19,40.0673,44.0781,null,null,fire,Aqua
2019-02-19,40.1017,44.0004,null,null,fire,Aqua
2019-02-19,40.3301,43.7393,null,null,fire,Aqua
2019-02-19,40.3282,43.7273,null,null,fire,Aqua
2019-02-21,40.9861,44.8225,null,null,fire,Terra
2019-02-21,40.1295,44.2866,null,null,fire,Aqua
2019-02-21,40.9843,44.8277,null,null,fire,Aqua
2019-02-21,40.7059,45.196,null,null,fire,Aqua
2019-02-21,40.7034,45.1821,null,null,fire,Aqua
2019-02-21,41.2345,44.9631,null,null,fire,Aqua
2019-02-22,41.1493,44.3945,null,null,fire,Aqua
2019-02-22,41.1629,44.4144,null,null,fire,Aqua
2019-02-22,41.1611,44.3933,null,null,fire,Aqua
2019-02-23,41.1708,44.1603,null,null,fire,Terra
2019-02-23,39.6502,45.4534,null,null,fire,Terra
2019-02-23,41.1876,44.2581,null,null,fire,Aqua
2019-02-23,41.1963,44.3142,null,null,fire,Aqua
2019-02-23,41.1831,44.2523,null,null,fire,Aqua
2019-02-24,40.0201,44.4427,null,null,fire,Aqua
2019-02-24,40.1118,44.2765,null,null,fire,Aqua
2019-02-24,40.1086,44.1642,null,null,fire,Aqua
2019-02-24,40.107,44.1505,null,null,fire,Aqua
2019-02-24,40.8426,44.4449,null,null,fire,Aqua
2019-02-25,40.1191,44.1772,null,null,fire,Aqua
2019-02-25,40.1204,44.1694,null,null,fire,Aqua
2019-02-26,40.0879,44.1296,null,null,fire,Terra
2019-02-26,39.4542,46.1366,null,null,fire,Aqua
2019-03-06,40.1249,44.1286,null,null,fire,Aqua
2019-03-09,40.1808,44.4486,null,null,fire,Terra
2019-03-09,40.0947,44.1576,null,null,fire,Aqua
2019-03-10,41.003,45.2356,null,null,fire,Aqua
2019-03-11,40.8943,45.416,null,null,fire,Terra
2019-03-11,40.8394,45.5311,null,null,fire,Terra
2019-03-11,40.1285,44.0608,null,null,fire,Terra
2019-03-11,39.4621,46.1296,null,null,fire,Aqua
2019-03-11,39.4591,46.114,null,null,fire,Aqua
2019-03-11,41.0294,45.1613,null,null,fire,Aqua
2019-03-11,41.1507,44.2688,null,null,fire,Aqua
2019-03-16,41.0331,44.8216,null,null,fire,Terra
2019-03-21,39.9686,44.4763,null,null,fire,Aqua
2019-04-05,39.9173,44.5429,null,null,fire,Terra
2019-04-13,39.5376,46.1019,null,null,fire,Aqua
2019-04-13,39.7382,45.1821,null,null,fire,Aqua
2019-04-13,40.6431,44.9179,null,null,fire,Aqua
2019-04-26,39.418,46.0237,null,null,fire,Terra
2019-04-28,40.205,44.5047,null,null,fire,Terra
2019-05-03,40.6352,45.1375,null,null,fire,Terra
2019-05-03,40.6321,45.1531,null,null,fire,Terra
2019-05-03,40.6244,45.1353,null,null,fire,Terra
2019-05-03,40.6213,45.1513,null,null,fire,Terra
2019-05-05,40.1743,44.4321,null,null,fire,Terra
2019-05-05,40.0643,44.421,null,null,fire,Terra
2019-05-08,40.6308,44.5797,null,null,fire,Aqua
2019-05-08,40.6872,44.8849,null,null,fire,Aqua
2019-05-26,40.0623,44.4121,null,null,fire,Aqua
2019-06-01,40.1654,44.4978,null,null,fire,Terra
2019-06-06,40.1848,44.5733,null,null,fire,Terra
2019-06-09,40.2595,44.4078,null,null,fire,Aqua
2019-06-15,38.891,46.2204,null,null,fire,Terra
2019-06-22,40.1808,44.4421,null,null,fire,Terra
2019-06-22,40.1278,44.5918,null,null,fire,Terra
2019-06-24,39.7532,45.1575,null,null,fire,Terra
2019-06-24,39.7443,45.1554,null,null,fire,Terra
2019-06-25,40.2276,44.4519,null,null,fire,Aqua
2019-06-27,40.0636,44.4166,null,null,fire,Aqua
2019-06-29,40.2824,44.5891,null,null,fire,Aqua
2019-06-29,40.2799,44.575,null,null,fire,Aqua
2019-07-03,38.8718,46.1536,null,null,fire,Terra
2019-07-03,38.8761,46.1589,null,null,fire,Aqua
2019-07-06,40.1908,44.5808,null,null,fire,Aqua
2019-07-07,40.1652,44.2351,null,null,fire,Aqua
2019-07-08,40.241,44.3018,null,null,fire,Terra
2019-07-08,40.3131,44.3291,null,null,fire,Aqua
2019-07-08,40.2059,44.3114,null,null,fire,Aqua
2019-07-10,40.2342,44.3897,null,null,fire,Terra
2019-07-11,40.1015,44.4574,null,null,fire,Aqua
2019-07-11,40.2605,44.5634,null,null,fire,Aqua
2019-07-11,40.2589,44.5507,null,null,fire,Aqua
2019-07-13,40.2107,44.5556,null,null,fire,Terra
2019-07-13,40.1226,44.5791,null,null,fire,Aqua
2019-07-13,40.1311,44.0301,null,null,fire,Aqua
2019-07-15,40.1486,44.2047,null,null,fire,Aqua
2019-07-15,39.6062,45.1688,null,null,fire,Terra
2019-07-15,39.6162,45.1673,null,null,fire,Terra
2019-07-17,39.86,44.6413,null,null,fire,Terra
2019-07-18,40.2506,43.9721,null,null,fire,Aqua
2019-07-19,40.1181,44.4545,null,null,fire,Terra
2019-07-22,40.9601,44.553,null,null,fire,Aqua
2019-07-24,39.9127,44.6312,null,null,fire,Terra
2019-07-25,40.2878,44.5946,null,null,fire,Terra
2019-07-25,40.2832,44.5917,null,null,fire,Terra
2019-07-26,40.0988,44.2651,null,null,fire,Terra
2019-07-30,39.4686,46.4911,null,null,fire,Aqua
2019-07-30,39.476,46.4846,null,null,fire,Aqua
2019-07-31,39.2858,46.4223,null,null,fire,Aqua
2019-08-03,39.713,45.3036,null,null,fire,Terra
2019-08-03,39.7025,45.3437,null,null,fire,Terra
2019-08-03,39.7194,45.304,null,null,fire,Terra
2019-08-03,39.7093,45.3435,null,null,fire,Terra
2019-08-11,39.7994,44.7409,null,null,fire,Terra
2019-08-11,39.7904,44.7389,null,null,fire,Terra
2019-08-11,40.2809,44.4474,null,null,fire,Aqua
2019-08-14,40.6329,43.7856,null,null,fire,Aqua
2019-08-19,39.7723,44.7148,null,null,fire,Aqua
2019-08-19,39.7739,44.7291,null,null,fire,Aqua
2019-08-19,41.0514,45.1615,null,null,fire,Terra
2019-08-20,39.2272,46.2,null,null,fire,Terra
2019-08-20,39.2286,46.1834,null,null,fire,Aqua
2019-08-20,39.2335,46.1888,null,null,fire,Aqua
2019-08-20,39.23,46.1859,null,null,fire,Terra
2019-08-20,40.3784,44.4373,null,null,fire,Terra
2019-08-20,40.3877,44.4352,null,null,fire,Terra
2019-08-20,40.3812,44.3956,null,null,fire,Terra
2019-08-21,39.2234,46.188,null,null,fire,Aqua
2019-08-22,40.8477,44.3662,null,null,fire,Terra
2019-08-23,39.2649,46.4209,null,null,fire,Terra
2019-08-23,39.2602,46.4137,null,null,fire,Terra
2019-08-23,41.185,45.0998,null,null,fire,Aqua
2019-08-23,40.0077,45.3336,null,null,fire,Aqua
2019-08-23,41.1869,45.1117,null,null,fire,Aqua
2019-08-23,39.2588,46.4091,null,null,fire,Aqua
2019-08-23,39.2678,46.4069,null,null,fire,Aqua
2019-08-23,39.9297,45.0167,null,null,fire,Aqua
2019-08-23,39.9277,45.004,null,null,fire,Aqua
2019-08-23,39.9338,44.9854,null,null,fire,Terra
2019-08-23,39.9354,45.0017,null,null,fire,Terra
2019-08-24,39.457,46.2957,null,null,fire,Terra
2019-08-24,39.4514,46.2878,null,null,fire,Terra
2019-08-24,39.253,46.4053,null,null,fire,Aqua
2019-08-24,41.1942,45.0416,null,null,fire,Aqua
2019-08-25,39.6082,45.6141,null,null,fire,Aqua
2019-09-04,39.5184,45.4343,null,null,fire,Aqua
2019-09-16,40.0105,44.3859,null,null,fire,Aqua
2019-09-16,40.0135,44.3808,null,null,fire,Aqua
2019-09-19,39.989,44.4868,null,null,fire,Terra
2019-09-21,40.394,44.7667,null,null,fire,Terra
2019-09-21,39.0609,46.2075,null,null,fire,Terra
2019-09-21,39.0593,46.219,null,null,fire,Terra
2019-09-21,39.052,46.2052,null,null,fire,Terra
2019-09-21,39.0504,46.2168,null,null,fire,Terra
2019-09-21,39.0471,46.2075,null,null,fire,Aqua
2019-09-21,39.0605,46.205,null,null,fire,Aqua
2019-09-21,39.0557,46.2007,null,null,fire,Aqua
2019-09-22,40.6437,45.1964,null,null,fire,Aqua
2019-09-22,40.6421,45.1845,null,null,fire,Aqua
2019-09-24,40.1329,44.0776,null,null,fire,Terra
2019-09-27,40.3841,44.7747,null,null,fire,Aqua
2019-09-30,39.6253,46.0721,null,null,fire,Terra
2019-10-01,40.0576,44.3433,null,null,fire,Terra
2019-10-03,40.2431,44.5821,null,null,fire,Aqua
2019-10-03,39.5773,46.0915,null,null,fire,Aqua
2019-10-03,39.9269,45.1349,null,null,fire,Aqua
2019-10-08,40.2799,44.5639,null,null,fire,Terra
2019-10-08,40.0278,45.8533,null,null,fire,Aqua
2019-10-08,40.0262,45.8408,null,null,fire,Aqua
2019-10-08,40.0483,45.2982,null,null,fire,Aqua
2019-10-10,39.8588,44.9284,null,null,fire,Aqua
2019-10-11,39.9583,45.2108,null,null,fire,Aqua
2019-10-11,39.9563,45.1827,null,null,fire,Aqua
2019-10-11,39.9537,45.2037,null,null,fire,Aqua
2019-10-15,40.0412,45.8495,null,null,fire,Terra
2019-10-15,40.0399,45.8546,null,null,fire,Terra
2019-10-15,40.0566,45.1402,null,null,fire,Aqua
2019-10-15,40.0659,45.138,null,null,fire,Aqua
2019-10-15,40.7225,44.4259,null,null,fire,Aqua
2019-10-15,40.8739,44.4724,null,null,fire,Aqua
2019-10-16,41.0542,44.1304,null,null,fire,Terra
2019-10-16,41.0489,44.1229,null,null,fire,Terra
2019-10-16,40.766,44.8534,null,null,fire,Terra
2019-10-16,40.7563,44.3433,null,null,fire,Terra
2019-10-17,41.0519,44.1103,null,null,fire,Terra
2019-10-17,40.7508,44.4337,null,null,fire,Terra
2019-10-17,40.759,44.3356,null,null,fire,Terra
2019-10-17,40.7549,44.356,null,null,fire,Terra
2019-10-17,40.7431,44.414,null,null,fire,Terra
2019-10-17,40.7397,44.4307,null,null,fire,Terra
2019-10-17,40.0744,44.3516,null,null,fire,Terra
2019-10-17,40.0154,45.7747,null,null,fire,Aqua
2019-10-17,40.0138,45.7632,null,null,fire,Aqua
2019-10-17,40.0485,45.8145,null,null,fire,Aqua
2019-10-17,40.7334,44.4272,null,null,fire,Aqua
2019-10-17,40.7423,44.4251,null,null,fire,Aqua
2019-10-17,40.7493,44.3502,null,null,fire,Aqua
2019-10-17,40.7476,44.3387,null,null,fire,Aqua
2019-10-17,40.7582,44.348,null,null,fire,Aqua
2019-10-17,40.7564,44.3363,null,null,fire,Aqua
2019-10-17,41.0456,44.1038,null,null,fire,Aqua
2019-10-17,41.0334,43.7292,null,null,fire,Aqua
2019-10-18,40.7865,44.3535,null,null,fire,Terra
2019-10-18,40.7532,44.1354,null,null,fire,Terra
2019-10-18,40.7519,44.129,null,null,fire,Terra
2019-10-18,40.0324,45.3358,null,null,fire,Terra
2019-10-18,40.0307,45.3548,null,null,fire,Terra
2019-10-19,40.1045,43.9376,null,null,fire,Terra
2019-10-19,40.0183,44.0366,null,null,fire,Terra
2019-10-19,40.016,44.0497,null,null,fire,Terra
2019-10-19,40.0158,45.3404,null,null,fire,Aqua
2019-10-19,40.1977,44.5988,null,null,fire,Aqua
2019-10-19,40.5907,45.1774,null,null,fire,Aqua
2019-10-22,40.6801,45.26,null,null,fire,Aqua
2019-10-23,40.0532,45.6431,null,null,fire,Terra
2019-10-24,40.0258,44.4491,null,null,fire,Aqua
2019-10-25,40.8567,44.4861,null,null,fire,Terra
2019-10-25,40.8548,44.5062,null,null,fire,Terra
2019-10-25,40.6446,44.9476,null,null,fire,Aqua
2019-10-25,40.8614,44.4911,null,null,fire,Aqua
2019-10-27,40.9436,44.0606,null,null,fire,Terra
2019-10-27,40.9382,44.0534,null,null,fire,Terra
2019-10-28,40.0724,45.6443,null,null,fire,Terra
2019-10-28,40.0376,45.1928,null,null,fire,Terra
2019-10-28,40.1033,45.734,null,null,fire,Aqua
2019-10-29,40.2129,45.9743,null,null,fire,Aqua
2019-10-29,40.2246,45.9731,null,null,fire,Aqua
2019-10-29,40.2211,45.9668,null,null,fire,Aqua
2019-10-29,40.8241,44.6099,null,null,fire,Aqua
2019-10-29,40.7998,43.9828,null,null,fire,Aqua
2019-10-31,40.0745,45.5395,null,null,fire,Aqua
2019-10-31,40.2618,45.0499,null,null,fire,Aqua
2019-10-31,40.4659,44.8245,null,null,fire,Aqua
2019-10-31,40.8046,44.008,null,null,fire,Aqua
2019-11-01,40.9142,44.2491,null,null,fire,Terra
2019-11-01,40.904,44.2453,null,null,fire,Terra
2019-11-01,40.9023,44.2616,null,null,fire,Terra
2019-11-07,40.7979,44.2146,null,null,fire,Aqua
2019-11-07,40.8924,43.971,null,null,fire,Aqua
2019-11-08,40.7837,45.3821,null,null,fire,Terra
2019-11-09,39.3884,46.0567,null,null,fire,Aqua
2019-11-09,39.3869,46.0449,null,null,fire,Aqua
2019-11-09,40.7704,45.3694,null,null,fire,Aqua
2019-11-09,40.9516,44.0472,null,null,fire,Aqua
2019-11-10,41.0595,44.0889,null,null,fire,Terra
2019-11-10,40.7889,45.3938,null,null,fire,Terra
2019-11-10,40.7846,45.3874,null,null,fire,Terra
2019-11-10,40.7132,44.3979,null,null,fire,Terra
2019-11-10,39.4638,45.9728,null,null,fire,Aqua
2019-11-10,39.4489,45.9681,null,null,fire,Aqua
2019-11-10,40.7864,44.6373,null,null,fire,Terra
2019-11-11,39.5318,46.1583,null,null,fire,Terra
2019-11-11,39.3931,46.0971,null,null,fire,Terra
2019-11-11,40.7084,44.3833,null,null,fire,Aqua
2019-11-11,39.5422,46.1353,null,null,fire,Aqua
2019-11-11,40.2127,45.7392,null,null,fire,Aqua
2019-11-11,40.7796,45.392,null,null,fire,Aqua
2019-11-11,39.544,46.1472,null,null,fire,Aqua
2019-11-11,39.5049,46.1935,null,null,fire,Aqua
2019-11-11,39.528,46.1634,null,null,fire,Aqua
2019-11-12,40.0835,45.8614,null,null,fire,Terra
2019-11-12,40.7664,44.6653,null,null,fire,Terra
2019-11-12,40.081,45.8525,null,null,fire,Terra
2019-11-12,39.5505,46.1851,null,null,fire,Terra
2019-11-12,39.5389,46.1793,null,null,fire,Terra
2019-11-12,39.5368,46.2036,null,null,fire,Terra
2019-11-12,40.0766,45.8747,null,null,fire,Aqua
2019-11-12,40.0748,45.8465,null,null,fire,Aqua
2019-11-12,40.0798,45.8692,null,null,fire,Aqua
2019-11-12,40.0782,45.8413,null,null,fire,Aqua
2019-11-13,40.0797,45.8876,null,null,fire,Terra
2019-11-13,39.5354,46.2139,null,null,fire,Terra
2019-11-13,39.5329,46.2279,null,null,fire,Terra
2019-11-13,39.532,46.2102,null,null,fire,Aqua
2019-11-14,39.5687,46.1639,null,null,fire,Aqua
2019-11-14,40.2474,44.7751,null,null,fire,Aqua
2019-11-14,40.2458,44.7587,null,null,fire,Aqua
2019-11-15,40.7528,44.351,null,null,fire,Terra
2019-11-15,40.5964,44.826,null,null,fire,Terra
2019-11-15,40.2604,45.1812,null,null,fire,Terra
2019-11-15,39.5619,46.1528,null,null,fire,Terra
2019-11-15,39.5034,46.2336,null,null,fire,Terra
2019-11-15,39.5642,46.1496,null,null,fire,Aqua
2019-11-15,40.9236,44.163,null,null,fire,Aqua
2019-11-15,40.9172,44.1346,null,null,fire,Aqua
2019-11-16,40.9488,44.1467,null,null,fire,Terra
2019-11-16,39.9314,45.2615,null,null,fire,Aqua
2019-11-16,40.0884,45.899,null,null,fire,Aqua
2019-11-16,40.0777,44.2191,null,null,fire,Aqua
2019-11-16,40.3728,44.8402,null,null,fire,Aqua
2019-11-16,40.3713,44.8276,null,null,fire,Aqua
2019-11-16,40.9482,44.1389,null,null,fire,Aqua
2019-11-16,40.9468,44.1271,null,null,fire,Aqua
2019-11-17,40.9172,44.1875,null,null,fire,Aqua
2019-11-18,40.5911,44.5099,null,null,fire,Terra
2019-11-18,40.6161,45.3083,null,null,fire,Aqua
2019-11-18,40.7463,44.0773,null,null,fire,Aqua
2019-11-18,40.9157,44.2168,null,null,fire,Aqua
2019-11-19,40.7639,44.4208,null,null,fire,Aqua
2019-11-19,40.7623,44.3937,null,null,fire,Aqua
2019-11-19,40.7659,44.416,null,null,fire,Aqua
2019-11-19,40.8124,44.2265,null,null,fire,Aqua
2019-11-20,40.8686,45.2183,null,null,fire,Terra
2019-11-20,40.7737,44.4284,null,null,fire,Terra
2019-11-20,40.7707,44.4219,null,null,fire,Terra
2019-11-20,40.7683,44.4355,null,null,fire,Terra
2019-11-20,40.7306,44.5948,null,null,fire,Terra
2019-11-20,40.6633,44.6432,null,null,fire,Aqua
2019-11-20,40.7676,44.4228,null,null,fire,Aqua
2019-11-20,40.8738,44.0349,null,null,fire,Aqua
2019-11-20,40.8882,44.0365,null,null,fire,Terra
2019-11-25,40.4796,43.5772,null,null,fire,Terra
2019-11-25,40.4751,43.5985,null,null,fire,Terra
2019-11-25,40.4901,43.5754,null,null,fire,Aqua
2019-11-25,40.4805,43.5714,null,null,fire,Aqua
2019-12-20,41.1672,44.4656,null,null,fire,Terra
2019-12-20,41.1634,44.4843,null,null,fire,Terra
2019-12-20,41.1562,44.4628,null,null,fire,Terra
2019-12-20,41.1605,44.4751,null,null,fire,Aqua
2019-12-20,40.9674,44.7269,null,null,fire,Aqua
2019-12-20,41.1517,44.4774,null,null,fire,Aqua
2019-12-20,41.1499,44.4656,null,null,fire,Aqua
2019-12-20,41.1588,44.4632,null,null,fire,Aqua
2019-12-21,40.9967,44.2458,null,null,fire,Terra
2019-12-21,41.0082,44.2415,null,null,fire,Terra
2019-12-22,41.1737,44.484,null,null,fire,Terra
2019-12-22,41.1713,44.4978,null,null,fire,Terra
2019-12-22,41.1621,44.494,null,null,fire,Terra
2019-12-22,41.1597,44.5078,null,null,fire,Terra
2019-12-22,41.0992,44.094,null,null,fire,Terra
2019-12-22,41.1705,44.4828,null,null,fire,Aqua
2019-12-22,40.8201,44.2014,null,null,fire,Aqua
2019-12-22,41.1633,44.4996,null,null,fire,Aqua
2019-12-22,41.0912,44.0974,null,null,fire,Aqua
2019-12-22,41.1728,44.4961,null,null,fire,Aqua
2019-12-24,40.8769,44.6001,null,null,fire,Terra
2019-12-24,40.8681,44.5978,null,null,fire,Terra
2019-12-24,40.8655,45.2235,null,null,fire,Terra
2019-12-24,40.8636,45.2352,null,null,fire,Terra
2019-12-24,41.0964,44.7968,null,null,fire,Aqua
2019-12-24,40.8732,44.5946,null,null,fire,Terra
2019-12-24,41.0382,44.2392,null,null,fire,Aqua
2019-12-24,41.0359,44.2524,null,null,fire,Aqua
2019-12-24,41.0336,44.2657,null,null,fire,Aqua
2019-12-24,41.0245,44.319,null,null,fire,Aqua
2019-12-24,41.0222,44.3324,null,null,fire,Aqua
2019-12-24,40.8741,44.5941,null,null,fire,Aqua
2019-12-24,40.8718,44.607,null,null,fire,Aqua
2019-12-24,41.04,44.2592,null,null,fire,Aqua
2019-12-24,41.0516,44.2492,null,null,fire,Aqua
2019-12-24,41.0493,44.2624,null,null,fire,Aqua
2019-12-24,41.0446,44.2329,null,null,fire,Aqua
2019-12-24,41.0423,44.2461,null,null,fire,Aqua
2019-12-24,41.026,44.3391,null,null,fire,Aqua
